ID,MEMBER_ID,LOAN_AMNT,FUNDED_AMNT,FUNDED_AMNT_INV,TERM,INT_RATE,INSTALLMENT,GRADE,SUB_GRADE,EMP_TITLE,EMP_LENGTH,HOME_OWNERSHIP,ANNUAL_INC,VERIFICATION_STATUS,ISSUE_D,LOAN_STATUS,PYMNT_PLAN,PURPOSE,TITLE,ZIP_CODE,ADDR_STATE,DTI,DELINQ_2YRS,EARLIEST_CR_LINE,INQ_LAST_6MTHS,MTHS_SINCE_LAST_DELINQ,MTHS_SINCE_LAST_RECORD,OPEN_ACC,PUB_REC,REVOL_BAL,REVOL_UTIL,TOTAL_ACC,INITIAL_LIST_STATUS,OUT_PRNCP,OUT_PRNCP_INV,TOTAL_PYMNT,TOTAL_PYMNT_INV,TOTAL_REC_PRNCP,TOTAL_REC_INT,TOTAL_REC_LATE_FEE,RECOVERIES,COLLECTION_RECOVERY_FEE,LAST_PYMNT_D,LAST_PYMNT_AMNT,NEXT_PYMNT_D,LAST_CREDIT_PULL_D,COLLECTIONS_12_MTHS_EX_MED,MTHS_SINCE_LAST_MAJOR_DEROG,POLICY_CODE,APPLICATION_TYPE,ANNUAL_INC_JOINT,DTI_JOINT,VERIFICATION_STATUS_JOINT,ACC_NOW_DELINQ,TOT_COLL_AMT,TOT_CUR_BAL,OPEN_ACC_6M,OPEN_IL_6M,OPEN_IL_12M,OPEN_IL_24M,MTHS_SINCE_RCNT_IL,TOTAL_BAL_IL,IL_UTIL,OPEN_RV_12M,OPEN_RV_24M,MAX_BAL_BC,ALL_UTIL,TOTAL_REV_HI_LIM,INQ_FI,TOTAL_CU_TL,INQ_LAST_12M
14127674,16180074,5200,5200,5200.00,36 months,7.90,162.71,A,A4,Project Manager,10+ years,MORTGAGE,198000.00,Source Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,921xx,CA,2.93,0,Jan-00,1,43,,5,0,1866,10.80,8,f,2316.74,2316.74,3416.91,3416.91,2883.26,533.65,0.00,0.00,0.00,Jan-16,162.71,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,10295,,,,,,,,,,,,17200,,,
14187708,16240111,10000,10000,10000.00,36 months,12.99,336.90,B,B5,ACCOUNTING SENIOR MANAGER,10+ years,RENT,60000.00,Source Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,906xx,CA,25.68,0,Feb-92,1,,62,9,1,3871,47.80,44,f,4641.13,4641.13,7074.90,7074.90,5358.87,1716.03,0.00,0.00,0.00,Jan-16,336.90,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,55275,,,,,,,,,,,,8100,,,
14147702,16200096,8000,8000,8000.00,36 months,18.25,290.23,D,D3,Teen Activity Leader,5 years,OWN,32000.00,Source Verified,Apr-14,Fully Paid,n,credit_card,Credit card refinancing,850xx,AZ,10.50,0,Sep-08,1,,,5,0,6595,84.60,5,w,0.00,0.00,9846.25,9846.25,8000.00,1846.25,0.00,0.00,0.00,Dec-15,4622.11,,Nov-15,0,,1,INDIVIDUAL,,,,0,0,10194,,,,,,,,,,,,7800,,,
14187727,16240131,14825,14825,14825.00,60 months,18.92,383.92,D,D4,Software Developer,3 years,MORTGAGE,125000.00,Verified,Apr-14,Fully Paid,n,debt_consolidation,Debt consolidation,980xx,WA,5.41,0,Sep-82,0,28,102,9,1,8184,47.90,18,w,0.00,0.00,17654.32,17654.32,14825.00,2829.32,0.00,0.00,0.00,May-15,13431.20,,Jan-16,0,79,1,INDIVIDUAL,,,,0,0,302692,,,,,,,,,,,,17100,,,
13918004,15960332,3000,3000,3000.00,36 months,10.99,98.21,B,B2,Motor Vessel Engineer,5 years,RENT,80000.00,Not Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,928xx,CA,16.82,0,Jan-01,3,,102,15,1,2622,12.70,24,f,1370.30,1370.30,2062.41,2062.41,1629.70,432.71,0.00,0.00,0.00,Jan-16,98.21,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,37386,,,,,,,,,,,,20600,,,
14157702,16210101,5000,5000,5000.00,36 months,14.64,172.45,C,C3,Sales,10+ years,RENT,68000.00,Source Verified,Apr-14,Current,n,medical,Medical expenses,956xx,CA,9.67,1,Apr-98,2,23,40,7,1,4832,65.30,34,w,2492.73,2492.73,3449.00,3449.00,2507.27,941.73,0.00,0.00,0.00,Dec-15,172.45,Feb-16,Jan-16,0,23,1,INDIVIDUAL,,,,0,0,46827,,,,,,,,,,,,7400,,,
14127698,16180096,12000,12000,12000.00,36 months,7.62,373.94,A,A3,Staff Information Systems Analyst,3 years,RENT,65000.00,Source Verified,Apr-14,Fully Paid,n,credit_card,Credit card refinancing,958xx,CA,12.22,0,Jan-04,0,,,5,0,10775,81.00,8,f,0.00,0.00,12896.78,12896.78,12000.00,896.78,0.00,0.00,0.00,Jun-15,8035.56,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,20034,,,,,,,,,,,,13300,,,
13847998,15900390,12000,12000,12000.00,60 months,20.49,321.21,E,E2,Registered Nurse,10+ years,MORTGAGE,68000.00,Not Verified,Apr-14,Current,n,medical,Medical expenses,974xx,OR,6.49,2,Jul-00,1,15,,9,0,7969,50.40,23,w,9091.65,9091.65,6745.41,6745.41,2908.35,3837.06,0.00,0.00,0.00,Jan-16,321.21,Feb-16,Jan-16,1,,1,INDIVIDUAL,,,,0,54,140828,,,,,,,,,,,,15800,,,
13918025,15960353,23000,23000,23000.00,60 months,14.64,542.84,C,C3,Teacher,10+ years,MORTGAGE,80000.00,Verified,Apr-14,Fully Paid,n,debt_consolidation,Debt consolidation,945xx,CA,16.97,0,Feb-92,3,31,,20,0,9342,21.90,53,f,0.00,0.00,27614.60,27614.60,23000.00,4614.60,0.00,0.00,0.00,Oct-15,18386.32,,Jan-16,0,31,1,INDIVIDUAL,,,,0,0,259621,,,,,,,,,,,,42700,,,
13918029,15960357,25000,25000,24950.00,60 months,18.92,647.42,D,D4,Attorney,< 1 year,RENT,205000.00,Source Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,940xx,CA,9.43,0,Sep-76,3,,,6,0,24741,96.30,26,f,18753.15,18715.65,13595.82,13568.63,6246.85,7348.97,0.00,0.00,0.00,Jan-16,647.42,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,184201,,,,,,,,,,,,25700,,,
13947979,16000319,8250,8250,8250.00,36 months,20.49,308.67,E,E2,Center Manager,6 years,MORTGAGE,70000.00,Source Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,956xx,CA,3.77,0,Oct-02,1,,,8,0,8260,59.40,14,f,4054.11,4054.11,6482.07,6482.07,4195.89,2286.18,0.00,0.00,0.00,Jan-16,308.67,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,230664,,,,,,,,,,,,13900,,,
12806533,14828640,15000,15000,15000.00,60 months,16.59,369.49,D,D1,Receptionist,10+ years,RENT,60000.00,Source Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,902xx,CA,11.64,0,Sep-04,0,,90,10,1,6024,39.10,17,w,11081.03,11081.03,7759.29,7759.29,3918.97,3840.32,0.00,0.00,0.00,Jan-16,369.49,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,13959,,,,,,,,,,,,15400,,,
13697484,15749819,6700,6700,6700.00,36 months,14.64,231.08,C,C3,Manager,10+ years,MORTGAGE,106000.00,Verified,Apr-14,Fully Paid,n,debt_consolidation,Debt consolidation,906xx,CA,11.05,0,May-90,1,26,55,13,1,3928,26.20,30,w,0.00,0.00,7951.88,7951.88,6700.00,1251.88,0.00,0.00,0.00,Nov-15,3792.44,,Dec-15,0,37,1,INDIVIDUAL,,,,0,0,328409,,,,,,,,,,,,15000,,,
13847931,15900320,32000,32000,32000.00,36 months,10.99,1047.49,B,B2,Staff Engineer,10+ years,MORTGAGE,95000.00,Verified,Apr-14,Fully Paid,n,credit_card,Credit card refinancing,957xx,CA,13.68,0,Apr-99,2,35,,12,0,15620,46.00,24,f,0.00,0.00,35634.59,35634.59,32000.00,3634.59,0.00,0.00,0.00,Jun-15,22017.22,,Jan-16,0,,1,INDIVIDUAL,,,,0,0,298490,,,,,,,,,,,,33700,,,
13068643,12987006,7550,7550,7550.00,36 months,12.99,254.36,B,B5,Fulfillment Team Lead,4 years,RENT,64000.00,Verified,Apr-14,In Grace Period,n,debt_consolidation,Debt consolidation,945xx,CA,0.67,0,Apr-09,1,,,3,0,995,15.50,3,f,3718.17,3718.17,5098.17,5098.17,3831.83,1266.34,0.00,0.00,0.00,Dec-15,254.36,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,995,,,,,,,,,,,,6400,,,
13557449,15609796,3125,3125,3125.00,36 months,19.47,115.30,D,D5,CNA,6 years,OWN,90000.00,Not Verified,Apr-14,Current,n,home_improvement,Home improvement,993xx,WA,13.09,2,Nov-96,0,5,,17,0,5705,32.40,25,f,1524.00,1524.00,2421.30,2421.30,1601.00,820.30,0.00,0.00,0.00,Jan-16,115.30,Feb-16,Jan-16,1,,1,INDIVIDUAL,,,,0,560,165043,,,,,,,,,,,,17600,,,
12457831,14469939,13000,13000,12975.00,36 months,7.90,406.78,A,A4,Journeyman Electrician,6 years,RENT,92000.00,Verified,Apr-14,Current,n,credit_card,Credit card refinancing,951xx,CA,6.81,0,Dec-02,0,,,7,0,20256,44.80,21,f,6157.98,6146.14,8135.60,8119.95,6842.02,1293.58,0.00,0.00,0.00,Dec-15,406.78,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,20256,,,,,,,,,,,,45200,,,
12885907,14908056,17000,17000,17000.00,36 months,7.90,531.94,A,A4,Supply Chain Supervisor,7 years,RENT,48000.00,Verified,Apr-14,Fully Paid,n,home_improvement,Home improvement,853xx,AZ,1.01,0,Nov-98,1,,,4,0,1225,4.70,10,w,0.00,0.00,18680.38,18680.38,17000.00,1680.38,0.00,0.00,0.00,Nov-15,9105.46,,Dec-15,0,,1,INDIVIDUAL,,,,0,0,1225,,,,,,,,,,,,75100,,,
5773925,7205698,18850,18850,18850.00,36 months,6.62,578.77,A,A2,Nurse,2 years,RENT,120000.00,Verified,Apr-14,Fully Paid,n,credit_card,Credit card refinancing,941xx,CA,0.25,0,Jul-03,0,,,5,0,517,1.10,13,f,0.00,0.00,19689.53,19689.53,18850.00,839.53,0.00,0.00,0.00,Jan-15,14059.37,,Jan-15,0,,1,INDIVIDUAL,,,,0,0,213115,,,,,,,,,,,,48300,,,
13107002,15129186,10000,10000,10000.00,36 months,11.99,332.10,B,B3,Project Manager,3 years,MORTGAGE,120000.00,Source Verified,Apr-14,Fully Paid,n,debt_consolidation,Debt consolidation,958xx,CA,9.51,0,Oct-98,1,53,64,12,1,8355,48.00,20,w,0.00,0.00,10385.65,10385.65,10000.00,385.65,0.00,0.00,0.00,Aug-14,9389.35,,Aug-15,0,66,1,INDIVIDUAL,,,,0,0,293568,,,,,,,,,,,,17400,,,
13378082,15420334,22000,22000,22000.00,36 months,6.62,675.49,A,A2,letter carrier,9 years,RENT,61000.00,Source Verified,Apr-14,Current,n,credit_card,Credit card refinancing,853xx,AZ,15.52,1,Apr-98,0,20,,9,0,12959,44.10,26,f,9698.46,9698.46,14185.29,14185.29,12301.54,1883.75,0.00,0.00,0.00,Jan-16,675.49,Feb-16,Jan-16,0,20,1,INDIVIDUAL,,,,0,240,18355,,,,,,,,,,,,29400,,,
14167641,16220040,10000,10000,10000.00,36 months,15.31,348.18,C,C4,Secretary-Treasurer,1 year,MORTGAGE,195000.00,Verified,Apr-14,Fully Paid,n,medical,Medical expenses,946xx,CA,9.78,0,Oct-88,0,,,14,0,50440,92.00,31,f,0.00,0.00,10493.31,10493.31,10000.00,493.31,0.00,0.00,0.00,Aug-14,9448.77,,Aug-14,0,,1,INDIVIDUAL,,,,0,123,1100631,,,,,,,,,,,,54800,,,
14177628,16230028,6500,6500,6475.00,36 months,11.99,215.87,B,B3,,n/a,RENT,31000.00,Source Verified,Apr-14,Current,n,credit_card,Credit card refinancing,852xx,AZ,7.32,0,Jun-73,0,,,7,0,6338,45.30,9,f,1900.84,1893.53,5500.00,5478.85,4599.16,900.84,0.00,0.00,0.00,Jan-16,250.00,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,6338,,,,,,,,,,,,14000,,,
14197656,16250055,8500,8500,8500.00,36 months,15.31,295.95,C,C4,SALES MANAGER,10+ years,MORTGAGE,79000.00,Source Verified,Apr-14,Fully Paid,n,debt_consolidation,Debt consolidation,923xx,CA,20.23,0,Nov-97,0,,,21,0,38654,68.40,49,f,0.00,0.00,9114.18,9114.18,8500.00,614.18,0.00,0.00,0.00,Oct-14,7634.43,,Oct-14,0,,1,INDIVIDUAL,,,,0,0,250520,,,,,,,,,,,,56500,,,
14197671,16250070,21000,21000,21000.00,36 months,8.90,666.82,A,A5,Registered Nurse,4 years,MORTGAGE,87000.00,Not Verified,Apr-14,Current,n,credit_card,Credit card refinancing,891xx,NV,10.59,3,Apr-00,2,13,,27,0,19793,43.30,59,f,9432.87,9432.87,14003.22,14003.22,11567.13,2436.09,0.00,0.00,0.00,Jan-16,666.82,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,247293,,,,,,,,,,,,45700,,,
14167640,16220039,1050,1050,1050.00,36 months,15.61,36.72,C,C5,bartender,10+ years,MORTGAGE,24000.00,Not Verified,Apr-14,Current,n,debt_consolidation,Debt consolidation,895xx,NV,20.70,0,Dec-94,0,,,5,0,3740,55.00,10,f,497.21,497.21,771.12,771.12,552.79,218.33,0.00,0.00,0.00,Jan-16,36.72,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,129182,,,,,,,,,,,,6800,,,
14187652,16240054,12000,12000,12000.00,36 months,9.67,385.35,B,B1,,n/a,RENT,51000.00,Verified,Apr-14,Current,n,credit_card,Credit card refinancing,953xx,CA,26.56,0,Dec-02,0,,,8,0,23057,73.40,13,f,5424.02,5424.02,8092.35,8092.35,6575.98,1516.37,0.00,0.00,0.00,Jan-16,385.35,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,35275,,,,,,,,,,,,31400,,,
14147660,16200061,4500,4500,4500.00,36 months,15.31,156.68,C,C4,Medical Assistant,2 years,RENT,32000.00,Not Verified,Apr-14,Charged Off,n,debt_consolidation,Debt consolidation,982xx,WA,17.25,0,Apr-06,1,32,,9,0,3175,53.80,16,f,0.00,0.00,1992.47,1992.47,1088.69,418.03,0.00,485.75,87.44,Dec-14,220.00,,May-15,0,,1,INDIVIDUAL,,,,0,0,17719,,,,,,,,,,,,5900,,,
13378864,15421126,8000,8000,8000.00,36 months,17.57,287.50,D,D2,Supervisor,7 years,RENT,50000.00,Verified,Apr-14,Current,n,other,Other,967xx,HI,26.74,1,Sep-03,0,16,,13,0,15226,48.00,31,w,3846.52,3846.52,6037.50,6037.50,4153.48,1884.02,0.00,0.00,0.00,Jan-16,287.50,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,0,39793,,,,,,,,,,,,31650,,,
13717523,15769859,15000,15000,15000.00,60 months,16.59,369.49,D,D1,Director of operation,3 years,OWN,96000.00,Source Verified,Apr-14,Fully Paid,n,debt_consolidation,Debt consolidation,933xx,CA,28.89,0,Sep-99,1,,54,13,1,1186,18.50,49,w,0.00,0.00,18053.24,18053.24,15000.00,3053.24,0.00,0.00,0.00,Aug-15,12510.89,,Aug-15,0,,1,INDIVIDUAL,,,,0,0,50303,,,,,,,,,,,,6400,,,
13637458,15689803,20000,20000,20000.00,60 months,18.92,517.94,D,D4,Assistant Chief Engineer,10+ years,RENT,64000.00,Verified,Apr-14,Current,n,vacation,Vacation,968xx,HI,25.88,0,Aug-02,4,66,,6,0,7604,49.40,28,w,15002.42,15002.42,10876.74,10876.74,4997.58,5879.16,0.00,0.00,0.00,Jan-16,517.94,Feb-16,Jan-16,0,66,1,INDIVIDUAL,,,,0,0,56802,,,,,,,,,,,,15400,,,
13577455,15629795,14000,14000,13950.00,60 months,15.61,337.56,C,C5,"Director, Systems Architecture",5 years,RENT,150000.00,Source Verified,Apr-14,Fully Paid,n,debt_consolidation,Debt consolidation,900xx,CA,11.25,0,Jun-02,2,,,6,0,14762,72.40,12,f,0.00,0.00,14685.34,14632.89,14000.00,685.34,0.00,0.00,0.00,Sep-14,3672.66,,Sep-14,0,,1,INDIVIDUAL,,,,0,0,45161,,,,,,,,,,,,20200,,,
1047427,1277466,3200,3200,3200.00,36 months,12.69,107.35,B,B5,Golden Nugget Hotel and Casino,5 years,RENT,54000.00,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Consolidation Loan,890xx,NV,4.71,0,Mar-90,1,,,10,0,4723,49.20,14,f,0.00,0.00,3641.26,3641.26,3200.00,441.26,0.00,0.00,0.00,Apr-13,2040.13,,Jan-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1047409,1278289,6000,6000,6000.00,36 months,12.42,200.50,B,B4,HIGHLAND PARK SKILLED NURSING,< 1 year,RENT,30000.00,Source Verified,Dec-11,Charged Off,n,debt_consolidation,NO MORE CC,917xx,CA,8.92,0,Sep-07,0,,,5,0,8061,63.00,7,f,0.00,0.00,1303.62,1303.62,704.71,295.29,0.00,303.62,2.87,May-12,200.50,,Jun-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1038490,1268411,3100,3100,3100.00,36 months,11.71,102.54,B,B3,select,< 1 year,RENT,20000.00,Source Verified,Dec-11,Fully Paid,n,credit_card,credit card,925xx,CA,21.78,0,Sep-01,0,27,,5,0,11850,85.30,12,f,0.00,0.00,3511.80,3511.80,3100.00,411.80,0.00,0.00,0.00,May-13,1879.95,,Aug-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1031863,1261516,25000,25000,25000.00,36 months,12.69,838.63,B,B5,"J. Sosnick & Son, Inc.",2 years,RENT,80000.00,Verified,Dec-11,Fully Paid,n,debt_consolidation,Loan Consolidation,940xx,CA,9.33,0,Nov-96,0,34,,17,0,15210,73.10,50,f,0.00,0.00,30094.37,30094.37,25000.00,5094.37,0.00,0.00,0.00,Aug-14,4136.79,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1041247,1271278,6000,6000,6000.00,36 months,14.27,205.86,C,C2,Bay Medical Management,9 years,RENT,55000.00,Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt Consolidation 1,945xx,CA,24.55,0,Nov-00,0,35,,19,0,7891,80.50,43,f,0.00,0.00,7406.50,7406.50,6000.00,1406.50,0.00,0.00,0.00,Dec-14,218.82,,Dec-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1047209,1278090,21000,21000,21000.00,60 months,15.27,502.57,C,C4,Red Robin International,7 years,MORTGAGE,90000.00,Verified,Dec-11,Current,n,home_improvement,home,980xx,WA,13.23,0,Aug-97,1,,,8,0,15471,49.40,18,f,5168.51,5168.51,24550.67,24550.67,15831.49,8719.18,0.00,0.00,0.00,Jan-16,502.57,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1047143,1278219,3975,3975,3975.00,60 months,17.58,100.04,D,D4,Health Plan of Nevada,6 years,MORTGAGE,42000.00,Source Verified,Dec-11,Current,n,debt_consolidation,CC loan,891xx,NV,10.29,0,Apr-06,0,,,9,0,10354,95.90,10,f,1019.46,1019.46,4881.16,4881.16,2955.54,1925.62,0.00,0.00,0.00,Jan-16,100.04,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1040115,1270085,35000,35000,34950.00,60 months,12.69,790.82,B,B5,State of California,10+ years,RENT,102000.00,Verified,Dec-11,Current,n,debt_consolidation,Consolidation,958xx,CA,16.58,0,Jul-99,0,,,8,0,26563,89.40,23,f,8188.61,8176.78,38721.32,38666.22,26811.40,11909.92,0.00,0.00,0.00,Jan-16,790.82,Feb-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1047080,1278151,9750,9750,9750.00,36 months,16.77,346.50,D,D2,Cash and Carry,< 1 year,RENT,24300.00,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,Debt/High Intrest Consolidation,977xx,OR,12.74,0,Oct-05,0,,,11,0,10597,63.50,14,f,0.00,0.00,11995.09,11995.09,9750.01,2245.08,0.00,0.00,0.00,Oct-13,4741.81,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1032149,1261782,12000,12000,11975.00,36 months,17.27,429.45,D,D3,power ford lincoln,4 years,RENT,50000.00,Not Verified,Dec-11,Fully Paid,n,other,credit cards and vacation,926xx,CA,18.77,0,Jul-07,0,,,5,0,6879,80.00,6,f,0.00,0.00,15453.77,15421.60,12000.00,3453.77,0.00,0.00,0.00,Dec-14,445.38,,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1047075,1278146,21600,21600,21600.00,36 months,19.03,792.10,E,E2,TOPTEL USA,7 years,RENT,120000.00,Source Verified,Dec-11,Fully Paid,n,debt_consolidation,FREEDOM,920xx,CA,9.71,0,Apr-01,0,,,7,0,9760,81.30,12,f,0.00,0.00,28509.00,28509.00,21600.00,6909.00,0.00,0.00,0.00,Dec-14,806.82,,Jan-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1045375,1275779,12000,12000,11950.00,36 months,12.42,400.99,B,B4,post fall school district,10+ years,RENT,55000.00,Source Verified,Dec-11,Fully Paid,n,credit_card,Consolidate Cards,992xx,WA,14.18,1,Sep-97,0,15,,6,0,6934,78.80,11,f,0.00,0.00,14432.08,14372.00,12000.00,2432.08,0.00,0.00,0.00,Jan-15,412.77,,Dec-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1046905,1277969,25000,25000,25000.00,60 months,22.06,691.33,F,F4,Jeico Security,7 years,RENT,180000.00,Source Verified,Dec-11,Charged Off,n,small_business,Small Business,928xx,CA,7.04,0,Feb-05,1,,,5,0,11260,78.70,7,f,0.00,0.00,10228.09,10228.09,3367.50,5617.19,0.00,1243.40,12.22,Jan-13,691.33,,Jun-13,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1028829,1258182,13200,13200,13175.00,60 months,13.49,303.67,C,C1,Alliance Defense Fund,2 years,RENT,42996.00,Verified,Nov-11,Current,n,other,Business Start Up,852xx,AZ,4.63,0,Sep-07,0,,,5,0,4051,17.20,5,f,3142.96,3136.96,14849.41,14821.36,10057.03,4792.38,0.00,0.00,0.00,Jan-16,303.67,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1028850,1256202,6000,6000,6000.00,36 months,15.27,208.79,C,C4,us army,3 years,RENT,20400.00,Source Verified,Nov-11,Fully Paid,n,home_improvement,house,952xx,CA,1.82,0,Oct-08,1,27,,7,0,891,9.80,8,f,0.00,0.00,7513.83,7513.83,6000.00,1513.83,0.00,0.00,0.00,Dec-14,215.80,,Dec-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1028819,1258172,35000,35000,35000.00,36 months,7.90,1095.16,A,A4,,10+ years,MORTGAGE,408000.00,Verified,Dec-11,Fully Paid,n,home_improvement,Back Yard,957xx,CA,9.93,0,Mar-92,0,,,11,0,33167,18.10,35,f,0.00,0.00,39320.28,39320.28,35000.00,4320.28,0.00,0.00,0.00,Oct-14,2845.86,,Oct-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1028224,1257819,16000,16000,16000.00,36 months,7.90,500.65,A,A4,"JL Properties, Inc.",3 years,RENT,35500.00,Verified,Nov-11,Fully Paid,n,small_business,Business Start Up,997xx,AK,6.59,0,Jul-97,0,,,16,0,3871,18.10,26,f,0.00,0.00,17811.18,17811.18,16000.00,1811.18,0.00,0.00,0.00,Jan-14,5804.55,,Feb-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1028145,1257730,16000,16000,16000.00,60 months,16.77,395.67,D,D2,Matson Navigation Company,10+ years,MORTGAGE,120000.00,Not Verified,Nov-11,Current,n,debt_consolidation,consolidation,967xx,HI,16.44,0,Jun-87,0,40,,8,0,48482,88.10,25,f,4028.92,4028.92,19347.79,19347.79,11971.07,7376.72,0.00,0.00,0.00,Jan-16,395.67,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1028074,1249421,15000,15000,15000.00,36 months,6.62,460.56,A,A2,Oakley,1 year,MORTGAGE,36000.00,Source Verified,Nov-11,Fully Paid,n,renewable_energy,Solar Panels,926xx,CA,2.80,0,Mar-02,0,,,9,0,4150,11.80,13,f,0.00,0.00,15534.99,15534.99,15000.00,534.99,0.00,0.00,0.00,Jul-12,12774.56,,Jun-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1028056,1257436,7500,7500,7500.00,36 months,16.77,266.54,D,D2,Northrop Grumman,2 years,RENT,120000.00,Verified,Nov-11,Fully Paid,n,debt_consolidation,2011 Loan,913xx,CA,12.84,0,Mar-95,0,,,6,0,37910,98.00,14,f,0.00,0.00,9607.22,9607.22,7500.00,2092.25,14.97,0.00,0.00,Dec-14,275.54,,Dec-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1027973,1257348,13000,13000,13000.00,36 months,8.90,412.80,A,A5,Millenium Hotels and Resorts Anchorage,< 1 year,RENT,25000.00,Source Verified,Nov-11,Fully Paid,n,debt_consolidation,Debt Consolidation,995xx,AK,14.59,0,Feb-06,1,,,13,0,11338,18.60,30,f,0.00,0.00,14859.27,14859.27,13000.00,1859.27,0.00,0.00,0.00,Dec-14,418.81,,Nov-14,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1027614,1256971,20000,20000,19775.00,60 months,17.27,499.96,D,D3,Lowe's,2 years,RENT,57000.00,Verified,Nov-11,Fully Paid,n,debt_consolidation,Debt Consolidation For 1st Home Purchase,917xx,CA,22.86,0,Jan-03,1,44,,21,0,6396,38.80,48,f,0.00,0.00,26543.40,26244.77,20000.00,6543.40,0.00,0.00,0.00,Feb-14,14048.77,,Jan-15,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1027372,1256723,12800,12800,12800.00,60 months,8.90,265.09,A,A5,sterling autobody,3 years,MORTGAGE,50400.00,Source Verified,Nov-11,Current,n,debt_consolidation,consolidation,891xx,NV,19.90,0,Feb-04,0,,,10,0,6352,22.80,13,f,2821.53,2821.53,12944.93,12944.93,9978.47,2966.46,0.00,0.00,0.00,Jan-16,265.09,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1027164,1256374,5700,5700,5700.00,60 months,23.52,162.40,G,G3,,7 years,MORTGAGE,95000.00,Source Verified,Nov-11,Current,n,small_business,BusinessCapital Infusion,985xx,WA,5.66,0,Dec-99,0,,,5,0,9699,87.40,7,f,1599.15,1599.15,7946.94,7946.94,4100.85,3846.09,0.00,0.00,0.00,Jan-16,162.40,Jan-16,Jan-16,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
1026727,1256114,30000,30000,30000.00,36 months,16.77,1066.16,D,D2,Mckesson Corporation,< 1 year,MORTGAGE,100000.00,Verified,Nov-11,Fully Paid,n,home_improvement,Home Improvement Loan,941xx,CA,9.49,0,Apr-01,1,61,,9,0,13252,40.80,17,f,0.00,0.00,33434.54,33434.54,30000.00,3434.54,0.00,0.00,0.00,Sep-12,24913.98,,Sep-12,0,,1,INDIVIDUAL,,,,0,,,,,,,,,,,,,,,,,
